"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YER051W",30.4147860797585,-0.23805927171848,0.336849479565575,-0.706722991009212,0.479738639120083,0.664695989664322
"YER052C",264.284906285098,0.94653268828644,0.109243270665778,8.66444846000897,4.53704074320169e-18,8.62930273813542e-17
"YER053C",223.936874284523,1.58787021162337,0.120533848227137,13.1736457018376,1.24440435172699e-39,4.54011927318761e-38
"YER053C-A",1.03719558280594,-1.58470420251787,1.79021556842446,-0.88520300597796,0.376047151377289,NA
"YER054C",78.9516223660017,0.387636637509567,0.201784442198382,1.92104323448518,0.054726257110301,0.146703797364536
"YER055C",480.775800698181,1.41551097960907,0.0867757730596301,16.3122831373264,8.07184283448507e-60,4.18078216811142e-58
"YER056C",380.771396864181,1.78093980984389,0.0941384337134086,18.9183072162186,8.06019080361226e-80,5.77248973478453e-78
"YER056C-A",607.296029215056,0.41245539364687,0.0720654105159569,5.72334759066616,1.04445266314123e-08,1.15848372827577e-07
"YER057C",227.987341285042,0.240515955999754,0.118444575991322,2.03062026257222,0.0422935306381034,0.120527497381716
"YER058W",47.3058471834682,0.139920858454103,0.252612027197761,0.553896265376805,0.579649841151071,0.741833473328172
"YER059W",99.5207527422859,-0.353209409542634,0.180508594313987,-1.95674566568415,0.0503773780492481,0.138239910153116
"YER060W",81.4370503340927,0.247138601035393,0.19646675618084,1.25791561809017,0.208422274739396,0.391661035232665
"YER060W-A",18.1936413712193,0.250557728646452,0.408578962503875,0.61324187400881,0.539716420796295,0.713675622757992
"YER061C",65.4465280845329,0.847405149140705,0.215544035785861,3.93147110775353,8.44276439927143e-05,0.00058724791702846
"YER062C",242.454131922121,0.949224327422922,0.112308340970127,8.4519486195189,2.86480676470023e-17,5.30950288882621e-16
"YER063W",148.52563610322,-0.776441188405096,0.153690974749965,-5.0519634589361,4.37291372372591e-07,4.17912232476672e-06
"YER064C",237.26854690277,1.02617396707719,0.117637446419217,8.72319145232275,2.70468401293333e-18,5.21258204618813e-17
"YER065C",128.901763578275,-0.585997279453844,0.160187127139141,-3.65820456312221,0.000253988294709107,0.00159630129751628
"YER066W",37.3914006179603,-0.0493989891123802,0.289065526844333,-0.170892010720401,0.864308678776437,0.928642375546863
"YER067W",632.740019313141,2.29660301717501,0.076280250387645,30.1074394158909,3.87217202160204e-199,7.01952184291046e-197
"YER068W",132.697278003914,-0.0271665989111155,0.152589664779714,-0.178036952570376,0.858693955353699,0.92553565569142
"YER069W",85.6764700669863,0.410936094938199,0.197812547184827,2.07740156419016,0.0377645119559819,0.109865563619183
"YER070W",117.250172175158,0.892687432820249,0.16957732911464,5.26419090028694,1.40808081587844e-07,1.42056988050623e-06
"YER071C",17.6864269916121,-0.908548050130682,0.459524060737228,-1.9771501163031,0.0480246642842551,0.133360975353262
"YER072W",389.537232279092,1.52934810633797,0.0920413731238638,16.6158766914512,5.34871753664313e-62,2.89980471309036e-60
"YER073W",563.3843332471,1.12040506879329,0.0841412029116905,13.3157719407601,1.87425178246317e-40,7.01102051556804e-39
"YER074W",1664.89808267116,0.397955287929431,0.0446688697354969,8.90900733074043,5.1491507755243e-19,1.01946155798008e-17
"YER074W-A",52.3364592888859,-0.564190674472852,0.249191664292205,-2.26408325525398,0.0235689946591135,0.0754546015549213
"YER075C",27.8002022803835,-0.15702572384047,0.335333823405266,-0.468266881777378,0.639593748831994,0.786910569877921
"YER076C",49.9558585929842,0.365655822785969,0.25312906917225,1.44454299137468,0.148586295677722,0.310948449215897
"YER077C",42.6395095437158,-0.278616825816999,0.276021254813566,-1.00940351859927,0.312781151673682,0.509245989575928
"YER078C",81.8306848939555,-0.404162377797185,0.199002870972432,-2.03093742227053,0.0422613429914638,0.120527497381716
"YER078W-A",0.791597005822989,-2.54647019020476,1.9546436632545,-1.30277975370961,0.19264996478574,NA
"YER079W",88.5513471349706,-0.974367816747747,0.204597214714002,-4.76237087640601,1.91331623911602e-06,1.69194321693781e-05
"YER080W",161.781407557656,-0.416314690333669,0.149174460594246,-2.79079065327438,0.0052579468098505,0.0223126184666735
"YER081W",602.9770368499,-2.99882080647163,0.104903178196824,-28.5865581769611,9.87211965680549e-180,1.68435782732731e-177
"YER082C",61.3146356311832,0.743389803316188,0.225502106437034,3.29659804541011,0.00097863449960352,0.00526628824879408
"YER083C",162.415398204895,-0.176540671788908,0.139723054324043,-1.26350424160839,0.20640802322893,0.389389574878381
"YER084W",7.2986684231022,-1.24514631812963,0.761000597760211,-1.6361962418878,0.101798522726178,0.235553741657184
"YER085C",1.35742224938775,-3.32440836831088,1.67160851721322,-1.98874816326796,0.0467290069579874,NA
"YER086W",355.591449737817,0.35841814652419,0.0940236187137268,3.81200119105673,0.000137846212278921,0.000915974659140916
"YER087C-B",78.0392072709172,-0.344534112436969,0.204743139856829,-1.68276266876581,0.0924210444925991,0.218029475031138
"YER087W",56.8376873072065,0.375484073041432,0.236639210715766,1.58673650028539,0.112572335879294,0.254160276685723
"YER088C",615.573072424637,-0.138183059588649,0.0717648737497489,-1.92549714600638,0.0541671926676948,0.145541400956599
"YER089C",339.40263516018,0.576879304764968,0.100000712570771,5.76875194120947,7.98607536372701e-09,8.97814402809698e-08
"YER090W",249.614275296566,0.329326136291374,0.111479214621532,2.95414833526972,0.00313533262620718,0.0143438994989179
"YER091C",987.806076696327,0.22482636039089,0.0587484649542379,3.82693165797639,0.00012975051974011,0.000867146042640992
"YER092W",66.317660398827,-0.517382973820969,0.22985926687654,-2.2508684589987,0.0243938699715432,0.0776807305060336
"YER093C",70.9204930489098,0.378027250074062,0.208077552350062,1.81676132674842,0.0692536668277435,0.175893398103214
"YER093C-A",24.0136169593109,-0.643080211104069,0.372138992028701,-1.72806458038257,0.0839766467852581,0.203440218429607
"YER094C",460.208602311678,0.326276489982357,0.0817834751465701,3.9895160898655,6.6208228299467e-05,0.000468954740372659
"YER095W",198.71728298448,-0.114114244511895,0.126269813031294,-0.9037333767463,0.36613679644394,0.561448468456595
"YER096W",7.93329677959536,-0.309839304442835,0.639285641418207,-0.484664889008739,0.627914076372598,0.777819679059885
"YER098W",76.936341591722,-0.174918930342424,0.204756425447874,-0.854278101211305,0.392950917850456,0.586897084050075
"YER099C",96.6279857201939,0.0349253404764306,0.18275991734604,0.191099563753372,0.848447589413966,0.921477137299363
"YER100W",109.255465481647,0.0164036742516565,0.17036546012922,0.0962852108591406,0.923294056535495,0.956433718207573
"YER101C",26.0318756556793,0.0557952311990246,0.340655254525332,0.163787965862348,0.869898065590263,0.93092290588408
"YER102W",1357.35147340386,0.328506795500031,0.0556046658495881,5.90789982244746,3.46496606366472e-09,4.01202956792795e-08
"YER103W",73.9233652517085,0.196120814351987,0.203967785680466,0.961528379090354,0.336286563372323,0.53256848324402
"YER104W",14.6558017376912,-0.524351011007736,0.470077609412352,-1.11545625766612,0.264654953181981,0.458698351780302
"YER105C",113.015107280822,-0.0309400127146564,0.16512175354664,-0.187376963059668,0.851365083522112,0.922961848161423
"YER106W",1.44644552553937,1.35709098553722,1.62635190561374,0.83443870963775,0.404033811598587,NA
"YER107C",135.952141991851,0.157612174249787,0.156074815500501,1.009850139783,0.31256709383515,0.50904929591018
"YER110C",217.589415493541,0.45976947569526,0.124270145682732,3.69975808082718,0.000215805083946387,0.00137569812304724
"YER111C",49.5853718707573,-0.442631829911942,0.267117617759299,-1.65706715126068,0.0975058994642565,0.227343940029
"YER112W",112.424495740602,-0.0737942910482036,0.179424161459706,-0.411284023555412,0.680864283106119,0.814936173835731
"YER113C",72.363766252799,-0.127525422236576,0.211695329085866,-0.602400736885648,0.54690741962309,0.719739097376031
"YER114C",120.569793530496,0.130899699208173,0.161700592739935,0.809518981904416,0.418216688876335,0.610486918009969
"YER115C",40.5034736087969,-0.408173751791084,0.282846502272355,-1.44309280302873,0.148994330452468,0.311465265208926
"YER116C",56.4521857073393,0.0816179810493038,0.238292672653476,0.342511501257918,0.731965990094506,0.851099360300307
"YER117W",1281.38308193232,0.202866763111421,0.0506237146535827,4.00734644819399,6.14047578255219e-05,0.000439221948391927
"YER118C",90.5690925383526,-0.317110750058714,0.191738610015359,-1.65387007881883,0.0981539132880102,0.228671024491465
"YER119C",151.344608155777,-0.0980029219732236,0.149302113110062,-0.656406797812557,0.511562417763309,0.691637989841502
"YER120W",363.08594295208,0.0582489666319785,0.0963702476873002,0.604428939738573,0.545558500109565,0.718974825501171
"YER121W",16.3811363324611,-0.266379957099009,0.460773882762504,-0.578114270500676,0.563186973051887,0.730725242649308
"YER122C",236.561068191363,0.213965776726781,0.113382689769759,1.88711149083931,0.0591453314815025,0.15623955734253
"YER123W",61.2581123067815,-0.147801463034332,0.230395439727929,-0.641512102882194,0.521190020107614,0.699015835619024
"YER124C",94.7410124155393,1.99370504450047,0.190109309746526,10.4871510351528,9.89675858837766e-26,2.48532885589518e-24
"YER125W",280.648777833941,0.489240684619852,0.106679436893033,4.58608236853003,4.51640480283045e-06,3.8415930001788e-05
"YER126C",70.5362491286114,0.737503100015186,0.210819439260052,3.49826895756731,0.000468288629120127,0.00274953677887232
"YER127W",24.5310372695267,0.733423386820822,0.357114375367159,2.05374926749104,0.0399999654430968,0.114928082979398
"YER128W",9.40645258762397,-0.358357712349076,0.593132665962343,-0.604178007575505,0.545725300851421,0.718974825501171
"YER129W",129.684111409412,0.103915302447373,0.166658527339855,0.623522264993172,0.532941375662638,0.707671290202295
"YER130C",72.1737807363961,0.316956439826986,0.207348250378811,1.52861882966424,0.126358965284292,0.276815845020459
"YER131W",966.793878389291,0.616807017376475,0.0584586292519077,10.5511714056543,5.01676819047e-26,1.27641545056651e-24
"YER132C",53.0524046097053,0.133072124662603,0.239319523181391,0.556043748097149,0.57818094824984,0.74105773277052
"YER133W",241.918886407864,-0.554057834936851,0.117068336330474,-4.73277277446561,2.21473375378704e-06,1.94367178603913e-05
"YER134C",58.3595885550247,0.370501454818381,0.234830328056193,1.57774107750564,0.114625105245429,0.25772877346075
"YER135C",0.584959424342051,-0.362636413928418,2.26849377855534,-0.159857795228056,0.872993095412213,NA
"YER136W",365.005835211621,-0.0964703522219543,0.0930392964482226,-1.03687749053048,0.299792955552183,0.496885410045204
"YER137C",5.96947577546978,-0.283337020707937,0.755995452757451,-0.374786673219371,0.707819126299527,0.834904178866115
"YER138C",1115.97394303159,2.69357259424192,0.245130267585881,10.9883313095892,4.34892062413127e-28,1.1625847253726e-26
"YER138W-A",56.1393417555087,-0.78472114884337,0.251588812516984,-3.11906217527219,0.00181427672450425,0.00890407722406864
"YER139C",16.2806850511452,-0.188418161510065,0.450818365982882,-0.417946950983847,0.675985903795513,0.812050989421779
"YER140W",44.629825484454,-0.37463158951898,0.273337569997091,-1.37058213228049,0.170505256038707,0.34283130809679
"YER141W",196.090094742343,0.331328171701083,0.124903557888665,2.65267200792165,0.0079857427910457,0.0315744211230978
"YER142C",56.8948395982631,-0.362690278796541,0.244771538584532,-1.48175021039583,0.13840677161133,0.295726586415221
"YER143W",140.286002520432,0.288760491092824,0.146362489359877,1.97291322630362,0.0485054494618406,0.13432603130673
"YER144C",126.092825681232,0.166514489179357,0.158696541606128,1.0492635031243,0.294056858640857,0.490038447852804
"YER145C",408.966341833765,-0.616932646703298,0.0899457516899484,-6.85894147430024,6.9372650433423e-12,9.60455239055577e-11
"YER145C-A",19.2481498387222,-0.811678661263554,0.424378073086052,-1.91263100697233,0.0557953072801923,0.14895010470888
"YER146W",102.87932945428,-0.659093388114952,0.18453984765969,-3.57155051591018,0.000354874080908781,0.0021533729532969
"YER147C",70.1207817897423,0.0196483575837143,0.20751588143231,0.0946836331180919,0.924566118446067,0.957067818184446
"YER148W",137.186208908686,-0.10427869656311,0.158263682005185,-0.658892142795552,0.509965031729367,0.690386732569908
"YER149C",26.1903927200251,-0.207095277964811,0.344269681208787,-0.601549567878488,0.547474007557943,0.720134938512825
"YER150W",154.680974385004,1.85192749999402,0.151662591970793,12.2108390469198,2.72068826296342e-34,8.43995326922503e-33
"YER151C",111.468430652524,0.0273514605335008,0.172722174280656,0.158355235205976,0.874176885759037,0.932537968859039
"YER152C",247.639182556982,0.129360749371943,0.114838793936299,1.12645513713509,0.259972919776808,0.454111083295773
"YER153C",28.1687713181765,0.444278319951402,0.33733024750134,1.31704264068296,0.187824331920903,0.366241663688457
"YER154W",156.377707555147,0.125883866521996,0.139428285897667,0.902857448985557,0.366601556359974,0.561864102627268
"YER155C",213.031162115047,-0.0738059442338633,0.124982855513502,-0.590528548340697,0.554836352008251,0.725369465889494
"YER156C",197.680528602589,0.518180339807198,0.123103108028295,4.20931971667277,2.56140726879279e-05,0.000194996372260721
"YER157W",45.3509558508343,-0.341707355024983,0.267319499943076,-1.27827320901673,0.20115311077466,0.381585740877633
"YER158C",53.6035516621728,-0.431790214824828,0.243915892446517,-1.77024223593592,0.0766867961700125,0.190518246073766
"YER159C",116.104871589474,0.488984404823421,0.16149382203723,3.02788304007501,0.00246273384030684,0.0116432917747514
"YER159C-A",116.754311320412,-9.7508654817945,1.29798074628511,-7.51233445465347,5.80821674507796e-14,8.98492409018593e-13
"YER160C",315.468277812606,3.59764232564435,1.79194093176597,2.00767908242313,0.0446774048272878,0.125657196316444
"YER161C",113.805807034291,-0.163135007689691,0.166850886517549,-0.977729343215284,0.328208204974981,0.524581170449862
"YER162C",98.5940572318106,-0.313500909752591,0.180994826449795,-1.73209873399089,0.0832559845756602,0.20224789217898
"YER163C",117.929113988336,0.247549695741515,0.162022813350672,1.52786938223159,0.126544971452106,0.277118678517806
"YER164W",159.7375145913,-0.104854056977584,0.142644766713286,-0.735071179921652,0.462296145245634,0.648556212471565
"YER165W",739.257441148717,0.501460656756513,0.0651032145069714,7.70254833888141,1.33379136457993e-14,2.14925658498005e-13
"YER166W",237.213424174848,0.372877138264414,0.11342075810662,3.2875563916959,0.00101060946677274,0.00540326775737201
"YER167W",142.971280155492,-0.145740854564581,0.15059137876294,-0.967790160112726,0.333149179052137,0.529479010323684
"YER168C",51.4744046426346,0.0458178642539361,0.245846493648189,0.186367775980984,0.852156360745425,0.923129607597425
"YER169W",74.4655365062718,0.214381196596211,0.205028654469535,1.04561578063746,0.295738460448585,0.491992775756307
"YER170W",33.8073535120593,0.0636560058841323,0.312246800527146,0.203864397574822,0.838459467394925,0.916524400701528
"YER171W",54.615569237289,0.177904384945983,0.241520776748493,0.736600748561037,0.461365179615811,0.648033754709762
"YER172C",99.7381249324973,0.105554465875911,0.177563087518845,0.594461762018576,0.552203310102297,0.722936448184027
"YER173W",41.7777875634948,-0.119789361408543,0.278329616742924,-0.430386686154155,0.666914378555367,0.805825934180313
"YER174C",68.358840032892,0.233677733191324,0.219028778297214,1.06688141625952,0.286025387601055,0.480902703430828
"YER175C",39.7694264591334,0.514342912083636,0.28504846206585,1.80440514695643,0.0711678167841571,0.179653831664445
"YER175W-A",1.28237015037031,-0.692667086161135,1.66616751871824,-0.415724756592299,0.677611423503881,NA
"YER176W",123.198235770028,0.116500684403601,0.158445733297107,0.735271830798668,0.462173960214672,0.648541640833409
"YER177W",1455.61075960443,0.203618996739332,0.0480837949556863,4.23466984931172,2.28887730643979e-05,0.000176097841573703
"YER178W",782.826802153582,-0.00197091540835177,0.063791140510204,-0.0308963814189292,0.975352175756439,0.985202502448738
"YER179W",27.8107961236392,-0.225450851344516,0.342619351375536,-0.658021359387273,0.510524406264894,0.690821572368241
"YER180C",30.3559660703209,-0.442299128045973,0.334851709335563,-1.32088060390558,0.186541178015504,0.364474696418975
"YER180C-A",6.40998311716606,0.642527885116158,0.694000704150031,0.925831748114847,0.354533425310391,0.550053062376458
"YER181C",0.602273987594111,2.01120065787227,2.31345899321177,0.86934787423231,0.384656884765585,NA
"YER182W",54.0179525976005,0.144045168082329,0.243132978486045,0.592454256840344,0.553546443284588,0.724204537098307
"YER183C",54.6096392367556,-0.170181834104834,0.24222841296379,-0.70256759734571,0.482325261587807,0.666960902205617
"YER184C",35.0810778771324,0.930120049987734,0.298155738506671,3.11957789122655,0.00181110369710703,0.00889603094573911
"YER185W",5.74449437716185,-0.85711751158705,0.768839506890543,-1.11481980817236,0.264927646367367,0.458896768162764
"YER186C",57.9441026329761,0.0151530516419043,0.234538514401122,0.0646079458659339,0.948486158044298,0.971599541376475
"YER187W",21.8658703789531,-0.945150565378828,0.394348970754518,-2.39673648334988,0.0165418153638916,0.0567469372713986
"YER188C-A",1.62137113634422,-1.20285570621142,1.50318448974984,-0.800204974448349,0.423592048171657,NA
"YER188W",22.3151884605809,0.208669066501443,0.372588639420185,0.560052144440501,0.575443870933697,0.738365382722047
"YER189W",7.25687185552314,-2.61045122507888,0.901256659753189,-2.89645707116745,0.00377402273622351,0.0168279061436069
"YER190C-B",243.194478371081,-0.984808516509056,0.130748426653796,-7.53208693758662,4.99356908756106e-14,7.80800384823227e-13
"YER190W",15.0037645564068,4.15013658839945,3.7691707416453,1.1010741812635,0.270864372929547,0.465289969607434
"YFL001W",32.6681017039344,0.0420584721077192,0.330311876965079,0.127329578621739,0.89867955047835,0.945595702926067
"YFL002C",51.6717611368613,-0.606920166497056,0.255477575957369,-2.37562989324093,0.0175190250636662,0.0595655620495525
"YFL002W-A",321.124587328367,0.487596828395796,0.0993869394720237,4.90604531124584,9.29310649759867e-07,8.52995423933068e-06
"YFL002W-B",0,NA,NA,NA,NA,NA
"YFL003C",9.20659479216886,-0.743533396561269,0.627749933826641,-1.18444201503748,0.236238136848169,0.426522698990424
"YFL004W",180.309543058248,1.04326231062869,0.133868225867166,7.7932033824359,6.53313349183111e-15,1.06457043219417e-13
"YFL005W",280.057893611054,-0.0426244114940239,0.105934629550964,-0.402365229148396,0.687415255688782,0.819333449404279
"YFL007W",198.145816607568,0.380330266054265,0.123673823964086,3.07526891191389,0.00210312836053332,0.0101436961255505
"YFL008W",79.0746584123342,-0.524143533111574,0.214227742463698,-2.44666506346811,0.0144184758711177,0.05066116204019
"YFL009W",116.497435347656,-0.401245715916711,0.165964633238242,-2.41765795572075,0.01562075262287,0.0543261306746218
"YFL010C",310.163289175358,0.390414151348654,0.100055982023099,3.9019571189509,9.54180637779062e-05,0.000655053476894241
"YFL010W-A",114.918462415216,0.359558514512518,0.163794634869614,2.1951788274307,0.0281507724239142,0.0868631015059181
"YFL011W",3.63655748688692,-0.144214334624883,0.922886751794301,-0.156264389259568,0.875824624724717,0.93325838501618
"YFL012W",1.51028158804514,-1.0492420341389,1.51310618169078,-0.69343582547951,0.48803608613677,NA
"YFL013C",135.793987618011,-0.0545699206682975,0.150852017735916,-0.361744718349266,0.717542806503385,0.840392856960657
"YFL014W",9.50606913291091,1.62392872427212,0.612244370715556,2.65241920048063,0.00799172528582717,0.0315744211230978
"YFL015C",1.26468301106219,-1.94684535893253,1.69871353180259,-1.14607043653007,0.251766008839393,NA
"YFL016C",205.445154067482,0.512150018884836,0.123232070957386,4.15597997263179,3.23896197817067e-05,0.000242754760146874
"YFL017C",51.8309140542777,0.203392635710922,0.249152495396097,0.816337943505535,0.414306878600928,0.607377862715184
"YFL017W-A",24.9418369367495,-0.388517176999816,0.358385610219693,-1.08407582760271,0.278331179485749,0.473350680796491
"YFL018C",512.641101092841,0.30167907740495,0.0804491523450186,3.74993481735088,0.000176880542261203,0.00114774499514232
"YFL019C",1.84792470136386,-1.46609050350215,1.46514381479964,-1.00064614046276,0.316997914733248,0.512801144274281
"YFL020C",9.23346033901092,-1.12053204357235,0.654158851758769,-1.71293568918267,0.0867243715849106,0.207887636183499
"YFL021W",102.895126119359,0.529923618692285,0.17177054103524,3.08506694744337,0.00203506340020605,0.00984604068773587
"YFL022C",318.121413989979,0.513436524565435,0.0985747615980133,5.20860021614075,1.9027057557324e-07,1.89649417336832e-06
"YFL023W",25.8012300282914,0.825881929856458,0.340197401730874,2.42765501927555,0.0151967908130586,0.0530744030743846
"YFL024C",97.9980706065332,-0.200344860684694,0.178411626363228,-1.12293612680158,0.261464622816033,0.455581940517536
"YFL025C",47.6531198988847,0.0870196210856029,0.252588955796636,0.344510791499783,0.73046218175266,0.85054418232581
"YFL026W",226.00116376472,0.653245635781065,0.115932347549318,5.63471412069155,1.75348971846306e-08,1.89776004791124e-07
"YFL027C",43.806825992991,-0.0745619955015152,0.280046756794079,-0.266248380645741,0.790047924869742,0.886705976694524
"YFL028C",81.1406648675084,0.0282743005466973,0.194142096094072,0.145637144728245,0.884207843344888,0.93725326241117
"YFL029C",97.1517525761637,-0.0461703587380596,0.181648464487519,-0.254174230805192,0.799360957832342,0.892710255440227
"YFL030W",47.6972691594853,-0.449361902143901,0.265720312700869,-1.69110858547636,0.0908160657665224,0.215293828161666
"YFL031W",277.856486907533,0.572715016283874,0.106051652763168,5.40034031872042,6.65145940623429e-08,6.89019928849377e-07
"YFL033C",132.78893976675,0.175653196645413,0.156941016526781,1.11923065450158,0.263041750919237,0.45680029270382
"YFL034C-A",51.0320221865269,0.0321822526830351,0.255104548605474,0.126153190364339,0.89961066392658,0.945791710494585
"YFL034C-B",46.0457487305293,-0.086534892656884,0.266660623319239,-0.324513201760901,0.745549529040475,0.859473664216924
"YFL034W",101.259596259381,-0.277749482255134,0.176074582171176,-1.57745359284801,0.11469119220675,0.257777452921874
"YFL036W",184.07819876297,0.145877517402833,0.130316276318463,1.11941133927387,0.262964695659451,0.45680029270382
"YFL037W",612.96016443371,0.238706431742284,0.0744750167076944,3.20518802539083,0.00134974277492897,0.00695369257314652
"YFL038C",802.160577310394,0.0429821041293976,0.0628237069052554,0.684170136509439,0.493867737504207,0.676834120479879
"YFL039C",2757.57493610512,0.233431357674976,0.0366228393802783,6.37392844533735,1.84246578932156e-10,2.38043297190521e-09
"YFL040W",17.9456735017251,-0.768867404497698,0.433821279421901,-1.77231371758036,0.0763424954042291,0.189825467569624
"YFL041W",149.153266106029,-0.174147380807001,0.148972617223341,-1.16898920118936,0.242407982218727,0.433479872025535
"YFL041W-A",9.43764977542363,-0.803033469703298,0.60207419773119,-1.33377824980607,0.182276541168027,0.359087249392068
"YFL042C",194.140255388706,0.0781906771238775,0.127681460611622,0.612388648667765,0.540280650273646,0.714203698547944
"YFL044C",61.3749952834441,0.386207468187509,0.227659823562635,1.69642347140471,0.089805711814725,0.213247210084822
"YFL045C",380.926064342492,0.351001048002902,0.0980508201509953,3.57978696621171,0.000343874433390028,0.00209100166467039
"YFL046W",48.3974243277986,-0.42262422929152,0.261687044470336,-1.61499867197066,0.106310982465523,0.243353753204018
"YFL047W",54.639082812958,-0.340720268521431,0.245275220728754,-1.3891344894486,0.164791857800981,0.333667562688828
"YFL048C",147.632781403165,-0.15786846732344,0.150569582336021,-1.04847516260708,0.294419739778525,0.490361444288035
"YFL049W",84.0732497210098,-0.663106008873118,0.201873304596604,-3.28476323404017,0.00102068103760562,0.0054520908831954
"YFL050C",51.8247063560495,-0.415780439564866,0.250117582835843,-1.66233990769753,0.0964446403509907,0.225569009505223
"YFL051C",14.087935665235,-0.268204404406758,0.474890842446221,-0.564770638711844,0.572229780305648,0.736685520539961
"YFL052W",25.5070419185243,0.432852643560506,0.348418700296896,1.24233470589168,0.214113095409113,0.397716960124325
"YFL053W",16.5742340629651,1.53397078875203,0.435895151720356,3.51912789738055,0.000432967926576837,0.00257340875212319
"YFL054C",183.907452889833,-1.3556867380177,0.15006482800626,-9.03400720894541,1.65497811191043e-19,3.34513171679177e-18
"YFL055W",29.6800899424683,-0.19266901680059,0.334125033707452,-0.57663747808039,0.564184376018925,0.731522924739782
"YFL056C",41.8262316379663,-0.465771773280878,0.276637651925512,-1.68368900631897,0.0922417870858694,0.217878204172719
"YFL058W",3.16655868829353,-4.54652671739121,1.42760117919201,-3.18473169093657,0.0014488827561854,0.00736631802684621
"YFL059W",34.879128804911,-0.981129741744915,0.724791996308145,-1.35367077277684,0.175841436672991,0.350290103359061
"YFL060C",10.3526928003138,-1.63088779969704,1.85823276471734,-0.877655281223673,0.38013081940539,0.572989372227102
"YFL061W",8.83351183835705,-0.854918018633925,1.95538092157399,-0.437213030566831,0.661956860528093,0.803077984057955
"YFL062W",0.791810310120301,-2.54677467636999,1.95453297974521,-1.30300931361208,0.192571581902746,NA
"YFL064C",0.338645005320651,-1.32187539226365,3.05277167563061,-0.433008273371963,0.665008759346074,NA
"YFL065C",0.567923979038997,-2.06641339182475,2.5457865085339,-0.811699404053635,0.416964136397911,NA
"YFL066C",6.60349044569918,3.40403298272082,3.7913210526364,0.897848780269805,0.369266174441342,0.563884832799832
"YFL067W",218.160959840061,0.595416877266536,0.121968604568878,4.88172246760675,1.05163193386671e-06,9.60711314702482e-06
"YFL068W",254.626801126616,-0.604420088802637,0.132801316746625,-4.55131096294643,5.33126849087782e-06,4.50170138509203e-05
"YFR001W",61.8218594782326,-0.653960143970518,0.234019760294304,-2.79446548935908,0.00519855890946484,0.0220929232482092
"YFR002W",97.3689113262676,0.361423806959278,0.175497223373843,2.05942749412836,0.0394533041768942,0.11358244046162
"YFR003C",96.4408859109667,-0.253824549591337,0.180891083124599,-1.40318994837629,0.160560204167914,0.328076697561843
"YFR004W",376.311107933477,0.164142309405506,0.0900434797053342,1.82292276956265,0.0683150887786008,0.174042964428925
"YFR005C",42.8018174800308,-0.520921698728944,0.287348563819573,-1.8128564549083,0.0698539639231649,0.176953207300559
"YFR006W",162.002734400341,-0.0271254817865769,0.141885026474978,-0.191179312295935,0.848385111071813,0.921477137299363
"YFR007W",30.9964957658861,0.535155878330575,0.318355790093377,1.68099935664311,0.0927630395282166,0.218569615070343
"YFR008W",22.108936116107,0.0388104634755309,0.378841373237586,0.102445155722713,0.918403343103837,0.954264336977496
"YFR009W",272.410348390679,0.264843596292154,0.112726811788985,2.34942860610588,0.0188022494993063,0.0629018739016585
"YFR010W",204.523066230555,0.0211365283221221,0.122458670582898,0.172601321094807,0.862964813401089,0.927735152435085
"YFR011C",53.5339569187714,-0.346667263294919,0.243926110067897,-1.42119785044095,0.15525924943772,0.320063577110239
"YFR012W",1.47957662067155,-2.17146239448431,1.63843265756059,-1.32532904813881,0.185062038514468,NA
"YFR012W-A",0.473092362574638,0.224233222450336,2.46473087887771,0.0909767570861281,0.927511059611705,NA
"YFR013W",111.624066577784,-0.379334574887788,0.16953665349522,-2.23747825067506,0.0252550992606383,0.0797480705499881
"YFR014C",219.789542539521,-0.0701547770614627,0.118639612818943,-0.591326753303946,0.554301507376663,0.725028871317254
"YFR015C",929.526051639916,3.20018019464023,0.0716056958309694,44.6916988586284,0,0
"YFR016C",173.394483061333,-0.203953925532367,0.140981845274632,-1.4466680098779,0.147989928224462,0.310596806667911
"YFR017C",218.664596329441,0.611063801015496,0.120356544157027,5.07711321636365,3.8321254795916e-07,3.68049005084618e-06
"YFR018C",199.396672255842,0.118390313298697,0.12456807210681,0.950406563225799,0.341905710373067,0.537434565307036
"YFR019W",83.3780924270554,0.154300046891235,0.19477249454413,0.792206554895642,0.428240247149558,0.620196432632324
"YFR020W",58.5758684700799,-0.33429078744281,0.231587800655251,-1.44347321619262,0.148887212170118,0.311353539220928
"YFR021W",75.5252395741855,0.520495087822508,0.199702494718495,2.60635245721997,0.00915122403859927,0.0349251648999437
"YFR022W",51.8261295575135,-0.136320423749333,0.253551801433634,-0.537643286218236,0.590823340219654,0.751450602195618
"YFR023W",1.81562499742132,0.688324507999805,1.29682892577015,0.530775104041598,0.595574634109437,0.754845630864942
"YFR024C-A",315.359745532756,-0.158723888268293,0.111655122662425,-1.42155491376939,0.155155501280254,0.319963406657217
"YFR025C",103.350538221315,-0.176738786296283,0.17681038384098,-0.999595060294864,0.317506514648021,0.513480705735481
"YFR026C",11.6359955525121,-0.839403895113429,0.542114141468393,-1.54838959345311,0.121528525209488,0.269284558724308
"YFR027W",27.1792881867068,-0.454395037243305,0.353803584657505,-1.28431439631449,0.199031971614824,0.379423091468154
